date;ID;resultID;ap_id;ip_ap;expected_download_mbps;expected_upload_mbps;speedtest_server_url;payload_download_size;payload_upload_size;result_download_mbps;result_upload_mbps;result_start_date;result_end_date;duration;result_execution;test_type;workflow_process_id;ap_type;is_satellite;cumple;result_message;flow_id
2023-11-01 07:54:06.147;45691;3569186;6696;172.25.146.3;13440.00;3360.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 07:54:06.147;2023-11-01 07:54:27.950;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101075406-57503124-STX.py ] for speed test on [ 172.25.146.3 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:04:55.160;59484;3569187;6707;172.25.209.3;13440.00;3360.00;http://181.49.90.146;4;2;15899.10;6238.41;2023-11-01 07:04:55.160;2023-11-01 07:05:54.083;58;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:29:04.440;19321;3569188;6737;172.25.165.179;16800.00;4200.00;http://172.28.103.6;4;2;19957.65;8143.10;2023-11-01 07:29:04.440;2023-11-01 07:30:02.897;58;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:18:25.023;32300;3569189;6764;172.25.210.99;20160.00;5040.00;http://181.49.90.144;12;4;33429.09;8702.02;2023-11-01 07:18:25.023;2023-11-01 07:19:56.090;91;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:52:04.620;30407;3569190;6794;172.25.167.83;16800.00;4200.00;http://172.28.103.2;4;2;14075.15;4913.83;2023-11-01 07:52:04.620;2023-11-01 07:54:35.823;151;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:12:17.673;26067;3569191;6809;172.25.166.51;16800.00;4200.00;http://172.28.103.2;4;2;21053.24;9497.36;2023-11-01 07:12:17.673;2023-11-01 07:13:14.323;56;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:20:04.757;46493;3569192;6919;172.25.211.195;13440.00;3360.00;http://172.28.103.2;4;2;17906.07;8307.21;2023-11-01 07:20:04.757;2023-11-01 07:20:54.123;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:11:44.160;70443;3569193;6921;172.25.172.3;13440.00;3360.00;http://172.28.103.6;4;2;9149.73;8237.23;2023-11-01 07:11:44.160;2023-11-01 07:14:10.503;146;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:53:54.957;20934;3569194;6922;172.25.211.203;13440.00;3360.00;http://181.49.90.146;4;2;16714.22;3039.56;2023-11-01 07:53:54.957;2023-11-01 07:56:51.180;176;succeeded;scheduled;MT-014281;indoor;1;NO;NULL;1
2023-11-01 07:07:33.663;31095;3569195;6923;172.25.87.203;16800.00;4200.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:07:33.663;2023-11-01 07:07:55.540;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101070733-57247421-STX.py ] for speed test on [ 172.25.87.203 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:53:00.087;74275;3569196;6939;172.25.72.203;16800.00;4200.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 07:53:00.087;2023-11-01 07:53:21.870;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101075300-64716820-STX.py ] for speed test on [ 172.25.72.203 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:55:57.383;31477;3569197;6991;172.25.173.123;16800.00;4200.00;http://172.28.103.6;4;2;20116.87;9408.48;2023-11-01 07:55:57.383;2023-11-01 07:56:51.807;54;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:31:52.423;20836;3569198;7034;172.25.66.99;13440.00;3360.00;http://172.28.103.6;4;2;17811.45;7783.68;2023-11-01 07:31:52.423;2023-11-01 07:32:42.953;50;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:01:15.617;73818;3569199;7053;172.25.206.251;13440.00;3360.00;http://181.49.90.144;4;2;15441.08;6235.38;2023-11-01 07:01:15.617;2023-11-01 07:02:12.633;57;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:13:24.223;36859;3569200;7058;172.25.138.3;16800.00;4200.00;http://172.25.133.10;4;2;20841.27;9463.67;2023-11-01 07:13:24.223;2023-11-01 07:14:24.920;60;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:36:32.393;59166;3569201;7069;172.25.182.115;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:36:32.393;2023-11-01 07:36:54.150;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101073632-51424986-STX.py ] for speed test on [ 172.25.182.115 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:06:05.433;36667;3569202;7079;172.25.182.99;16800.00;4200.00;http://172.28.103.2;4;2;20923.57;9547.56;2023-11-01 07:06:05.433;2023-11-01 07:07:01.907;56;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:18:47.363;31093;3569203;7099;172.25.215.35;20160.00;5040.00;http://181.49.90.146;12;4;30196.93;4932.77;2023-11-01 07:18:47.363;2023-11-01 07:21:41.823;174;succeeded;scheduled;MT-014281;indoor;1;NO;NULL;1
2023-11-01 07:50:38.083;19061;3569204;7113;172.25.169.75;16800.00;4200.00;http://172.28.103.6;4;2;18939.07;9370.31;2023-11-01 07:50:38.083;2023-11-01 07:51:30.930;52;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:44:46.993;26595;3569205;7148;172.25.65.83;13440.00;3360.00;http://172.25.133.10;4;2;17753.82;8394.71;2023-11-01 07:44:46.993;2023-11-01 07:45:36.443;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:29:59.857;41986;3569206;7168;172.25.145.75;13440.00;3360.00;http://172.28.103.2;4;2;17889.85;8363.06;2023-11-01 07:29:59.857;2023-11-01 07:30:49.267;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:28:20.200;21612;3569207;7208;172.25.213.3;13440.00;3360.00;http://181.49.90.146;4;2;15319.91;3359.91;2023-11-01 07:28:20.200;2023-11-01 07:31:16.357;176;succeeded;scheduled;MT-014281;indoor;1;NO;NULL;1
2023-11-01 07:57:10.990;26310;3569208;7221;172.25.166.179;16800.00;4200.00;http://172.28.103.6;4;2;18511.39;9352.33;2023-11-01 07:57:10.990;2023-11-01 07:58:03.663;52;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:47:24.433;73761;3569209;7270;172.25.216.211;16800.00;4200.00;http://181.49.90.145;4;2;18893.84;6565.86;2023-11-01 07:47:24.433;2023-11-01 07:48:24.937;60;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:05:36.180;20959;3569210;7277;172.25.217.11;13440.00;3360.00;http://181.49.90.145;4;2;16818.10;4447.76;2023-11-01 07:05:36.180;2023-11-01 07:07:45.960;129;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:04:44.197;25866;3569211;7287;172.25.176.155;16800.00;4200.00;http://172.25.133.10;4;2;20333.61;9356.94;2023-11-01 07:04:44.197;2023-11-01 07:05:43.813;59;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:38:45.100;26089;3569212;7308;172.25.141.251;13440.00;3360.00;http://181.49.90.144;4;2;16109.39;8312.80;2023-11-01 07:38:45.100;2023-11-01 07:39:34.440;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:30:33.147;37374;3569213;7329;172.25.138.91;13440.00;3360.00;http://181.49.90.146;4;2;15860.12;3945.74;2023-11-01 07:30:33.147;2023-11-01 07:31:36.893;63;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:58:11.597;26365;3569214;7356;172.25.97.123;16800.00;4200.00;http://172.28.103.6;4;2;16945.68;8968.05;2023-11-01 07:58:11.597;2023-11-01 07:59:00.800;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:42:17.250;27229;3569215;7361;172.25.136.171;13440.00;3360.00;http://172.25.133.10;4;2;17830.15;8317.30;2023-11-01 07:42:17.250;2023-11-01 07:43:06.590;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:33:45.910;20678;3569216;7364;172.25.135.91;16800.00;4200.00;http://172.28.103.2;4;2;20915.44;9862.16;2023-11-01 07:33:45.910;2023-11-01 07:34:43.910;58;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:39:07.070;26050;3569217;7377;172.25.183.43;13440.00;3360.00;http://172.28.103.2;4;2;17904.73;7201.07;2023-11-01 07:39:07.070;2023-11-01 07:39:56.427;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:31:30.050;19264;3569218;7386;172.25.157.171;13440.00;3360.00;http://181.49.90.146;4;2;16345.71;845.84;2023-11-01 07:31:30.050;2023-11-01 07:34:24.723;174;succeeded;scheduled;MT-014281;indoor;1;NO;NULL;1
2023-11-01 07:05:54.023;67837;3569219;7393;172.25.178.83;13440.00;3360.00;http://172.25.133.10;4;2;21037.75;9463.34;2023-11-01 07:05:54.023;2023-11-01 07:06:48.550;54;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:47:58.167;70587;3569220;7410;172.25.170.3;16800.00;4200.00;http://172.25.133.10;4;2;21053.74;9453.88;2023-11-01 07:47:58.167;2023-11-01 07:48:55.740;57;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:49:04.657;51717;3569221;7420;172.25.220.19;16800.00;4200.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:49:04.657;2023-11-01 07:49:26.543;21;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101074904-90453007-STX.py ] for speed test on [ 172.25.220.19 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:12:06.450;32294;3569222;7453;172.25.186.27;16800.00;4200.00;http://172.28.103.6;4;2;20509.89;9387.06;2023-11-01 07:12:06.450;2023-11-01 07:13:00.940;54;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:39:29.293;26047;3569223;7455;172.25.221.51;13440.00;3360.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:39:29.293;2023-11-01 07:39:37.890;8;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101073929-66928596-STX.py ] for speed test on [ 172.25.221.51 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10054] An existing connection was forcibly closed by the remote host  ], exit code [ 1 ].;1
2023-11-01 07:12:40.060;26056;3569224;7458;172.25.135.251;16800.00;4200.00;http://172.28.103.2;4;2;20910.00;9335.44;2023-11-01 07:12:40.060;2023-11-01 07:13:38.630;58;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:45:54.890;21718;3569225;7477;172.25.56.147;16800.00;4200.00;http://181.49.90.146;4;2;19778.13;6911.81;2023-11-01 07:45:54.890;2023-11-01 07:47:58.923;124;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:50:02.507;74143;3569226;7492;172.25.183.19;16800.00;4200.00;http://172.25.133.10;4;2;20545.41;9381.43;2023-11-01 07:50:02.507;2023-11-01 07:51:00.360;57;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:37:05.523;31021;3569227;7502;172.25.136.251;13440.00;3360.00;http://172.25.133.10;4;2;17778.08;3858.25;2023-11-01 07:37:05.523;2023-11-01 07:37:55.907;50;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:40:57.527;13243;3569228;7508;172.25.42.27;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:40:57.527;2023-11-01 07:41:19.343;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101074057-13807871-STX.py ] for speed test on [ 172.25.42.27 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:08:43.440;59388;3569229;7520;172.25.147.27;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:08:43.440;2023-11-01 07:09:05.050;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101070843-75777436-STX.py ] for speed test on [ 172.25.147.27 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:34:08.193;20476;3569230;7529;172.25.97.195;16800.00;4200.00;http://172.25.133.10;4;2;18871.21;9413.93;2023-11-01 07:34:08.193;2023-11-01 07:35:00.657;52;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:53:43.997;32580;3569231;7546;172.25.79.51;16800.00;4200.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:53:43.997;2023-11-01 07:54:05.793;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101075343-12355699-STX.py ] for speed test on [ 172.25.79.51 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:15:25.810;46995;3569232;7576;172.25.214.235;13440.00;3360.00;http://172.28.103.2;4;2;17670.85;8331.20;2023-11-01 07:15:25.810;2023-11-01 07:16:17.210;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:09:33.503;37496;3569233;7577;172.25.86.227;16800.00;4200.00;http://172.28.103.6;4;2;20862.96;9578.49;2023-11-01 07:09:33.503;2023-11-01 07:10:31.090;57;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:36:21.417;74177;3569234;7652;172.25.167.99;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:36:21.417;2023-11-01 07:36:43.217;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101073621-65009852-STX.py ] for speed test on [ 172.25.167.99 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:57:25.173;26133;3569235;7661;172.25.141.59;16800.00;4200.00;http://181.49.90.144;4;2;16834.21;8710.43;2023-11-01 07:57:25.173;2023-11-01 07:58:14.727;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:04:10.240;42361;3569236;7663;172.25.147.107;16800.00;4200.00;http://172.25.133.10;4;2;20568.15;8924.40;2023-11-01 07:04:10.240;2023-11-01 07:05:07.997;57;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:32:27.880;31429;3569237;7698;172.25.167.179;13440.00;3360.00;http://172.28.103.6;4;2;17849.13;8254.67;2023-11-01 07:32:27.880;2023-11-01 07:33:17.560;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:56:52.407;26349;3569238;7704;172.25.136.59;16800.00;4200.00;http://172.25.133.10;4;2;16923.44;7717.85;2023-11-01 07:56:52.407;2023-11-01 07:58:31.547;99;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:49:27.473;43727;3569239;7722;172.25.109.219;13440.00;3360.00;http://172.28.103.6;4;2;7313.10;7675.99;2023-11-01 07:49:27.473;2023-11-01 07:51:55.097;147;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:26:19.410;22484;3569240;7735;172.25.135.171;23520.00;5880.00;http://172.28.103.6;12;4;26441.94;11401.78;2023-11-01 07:26:19.410;2023-11-01 07:27:38.800;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:37:27.700;30462;3569241;7742;172.25.92.91;13440.00;3360.00;http://172.25.133.10;4;2;17766.17;8441.49;2023-11-01 07:37:27.700;2023-11-01 07:38:17.060;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:42:41.957;30059;3569242;7751;172.25.42.115;13440.00;3360.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 07:42:41.957;2023-11-01 07:43:03.833;21;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101074241-41726851-STX.py ] for speed test on [ 172.25.42.115 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:26:52.410;47989;3569243;7769;172.25.158.11;13440.00;3360.00;http://181.49.90.144;4;2;26791.85;10573.47;2023-11-01 07:26:52.410;2023-11-01 07:27:33.710;41;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:20:48.943;47603;3569244;7789;172.25.81.67;13440.00;3360.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:20:48.943;2023-11-01 07:21:10.763;21;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101072048-56102667-STX.py ] for speed test on [ 172.25.81.67 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
